===== RUN CONFIG START =====
{
  "time": "2026-03-22 10:22:14",
  "data_path": "/home/chenyh/workspace/fluProfiler/data/HA_only/",
  "season_path": "split/",
  "embedding_root": "/home/chenyh/workspace/fluProfiler/data/reverse_test/embedding",
  "ha_only_streams": [
    "seq_id_a",
    "seq_id_c"
  ],
  "epochs": 250,
  "patience": 10,
  "batch_size": 64,
  "sample_limit": null,
  "dedupe_train": true,
  "train_group_cols_for_label_mean": [
    "seq_id_a",
    "seq_id_c",
    "serumPassCat",
    "virusPassCat"
  ],
  "use_lr_schedule": true,
  "lr": 8e-05,
  "model_class": "fluProfiler_HA",
  "tag": "HA_only_cached",
  "device": "cuda:1"
}
===== RUN CONFIG END =====

[2026-03-22 12:12:59] Epoch 39/250, train loss: 0.7615, valid MAE: 0.72484, valid MSE: 0.86228, valid Pearson: 0.87455, valid Spearman: 0.84332, valid R2: 0.76393, test MAE: 0.71483, test MSE: 0.85199, test Pearson: 0.87354, test Spearman: 0.84294, test R2: 0.76225
[2026-03-22 12:15:48] Epoch 40/250, train loss: 0.7561, valid MAE: 0.72098, valid MSE: 0.85456, valid Pearson: 0.87582, valid Spearman: 0.84551, valid R2: 0.76604, test MAE: 0.71113, test MSE: 0.84712, test Pearson: 0.87425, test Spearman: 0.84394, test R2: 0.76361
[2026-03-22 12:18:39] Epoch 41/250, train loss: 0.7508, valid MAE: 0.72750, valid MSE: 0.87174, valid Pearson: 0.87405, valid Spearman: 0.84216, valid R2: 0.76134, test MAE: 0.71717, test MSE: 0.86258, test Pearson: 0.87275, test Spearman: 0.84132, test R2: 0.75929
[2026-03-22 12:21:29] Epoch 42/250, train loss: 0.7457, valid MAE: 0.72373, valid MSE: 0.86687, valid Pearson: 0.87335, valid Spearman: 0.84196, valid R2: 0.76267, test MAE: 0.71317, test MSE: 0.85438, test Pearson: 0.87277, test Spearman: 0.84168, test R2: 0.76158
[2026-03-22 12:24:19] Epoch 43/250, train loss: 0.7456, valid MAE: 0.72858, valid MSE: 0.86768, valid Pearson: 0.87559, valid Spearman: 0.84437, valid R2: 0.76245, test MAE: 0.71594, test MSE: 0.85245, test Pearson: 0.87514, test Spearman: 0.84451, test R2: 0.76212
[2026-03-22 12:27:10] Epoch 44/250, train loss: 0.7394, valid MAE: 0.73069, valid MSE: 0.87350, valid Pearson: 0.87636, valid Spearman: 0.84680, valid R2: 0.76085, test MAE: 0.71741, test MSE: 0.86023, test Pearson: 0.87551, test Spearman: 0.84610, test R2: 0.75995
[2026-03-22 12:30:00] Epoch 45/250, train loss: 0.7369, valid MAE: 0.73449, valid MSE: 0.87660, valid Pearson: 0.87629, valid Spearman: 0.84511, valid R2: 0.76001, test MAE: 0.72130, test MSE: 0.85979, test Pearson: 0.87586, test Spearman: 0.84529, test R2: 0.76007
[2026-03-22 12:32:50] Epoch 46/250, train loss: 0.7291, valid MAE: 0.72326, valid MSE: 0.86007, valid Pearson: 0.87481, valid Spearman: 0.84355, valid R2: 0.76453, test MAE: 0.71422, test MSE: 0.85212, test Pearson: 0.87363, test Spearman: 0.84249, test R2: 0.76221
[2026-03-22 12:35:41] Epoch 47/250, train loss: 0.7321, valid MAE: 0.72803, valid MSE: 0.86558, valid Pearson: 0.87512, valid Spearman: 0.84383, valid R2: 0.76302, test MAE: 0.71676, test MSE: 0.85320, test Pearson: 0.87418, test Spearman: 0.84424, test R2: 0.76191
[2026-03-22 12:38:30] Epoch 48/250, train loss: 0.7264, valid MAE: 0.71646, valid MSE: 0.85116, valid Pearson: 0.87689, valid Spearman: 0.84526, valid R2: 0.76697, test MAE: 0.70659, test MSE: 0.84058, test Pearson: 0.87634, test Spearman: 0.84610, test R2: 0.76543
[2026-03-22 12:41:21] Epoch 49/250, train loss: 0.7192, valid MAE: 0.72363, valid MSE: 0.85932, valid Pearson: 0.87676, valid Spearman: 0.84656, valid R2: 0.76474, test MAE: 0.71205, test MSE: 0.84824, test Pearson: 0.87580, test Spearman: 0.84624, test R2: 0.76330
[2026-03-22 12:44:11] Epoch 50/250, train loss: 0.7182, valid MAE: 0.72563, valid MSE: 0.86003, valid Pearson: 0.87722, valid Spearman: 0.84649, valid R2: 0.76454, test MAE: 0.71408, test MSE: 0.85084, test Pearson: 0.87582, test Spearman: 0.84613, test R2: 0.76257
[2026-03-22 12:47:00] Epoch 51/250, train loss: 0.7105, valid MAE: 0.71000, valid MSE: 0.83625, valid Pearson: 0.87827, valid Spearman: 0.84673, valid R2: 0.77105, test MAE: 0.70176, test MSE: 0.82880, test Pearson: 0.87719, test Spearman: 0.84617, test R2: 0.76872
[2026-03-22 12:49:51] Epoch 52/250, train loss: 0.7120, valid MAE: 0.72726, valid MSE: 0.85979, valid Pearson: 0.87896, valid Spearman: 0.84899, valid R2: 0.76461, test MAE: 0.71455, test MSE: 0.84549, test Pearson: 0.87818, test Spearman: 0.84839, test R2: 0.76406
[2026-03-22 12:52:41] Epoch 53/250, train loss: 0.7078, valid MAE: 0.71304, valid MSE: 0.83960, valid Pearson: 0.87764, valid Spearman: 0.84645, valid R2: 0.77013, test MAE: 0.69992, test MSE: 0.82341, test Pearson: 0.87765, test Spearman: 0.84745, test R2: 0.77022
[2026-03-22 12:55:30] Epoch 54/250, train loss: 0.7058, valid MAE: 0.71302, valid MSE: 0.84092, valid Pearson: 0.87828, valid Spearman: 0.84669, valid R2: 0.76977, test MAE: 0.70460, test MSE: 0.83316, test Pearson: 0.87743, test Spearman: 0.84645, test R2: 0.76750
[2026-03-22 12:58:20] Epoch 55/250, train loss: 0.7006, valid MAE: 0.71436, valid MSE: 0.83394, valid Pearson: 0.87950, valid Spearman: 0.84808, valid R2: 0.77169, test MAE: 0.70182, test MSE: 0.82393, test Pearson: 0.87846, test Spearman: 0.84837, test R2: 0.77008
[2026-03-22 13:01:08] Epoch 56/250, train loss: 0.6989, valid MAE: 0.71523, valid MSE: 0.84061, valid Pearson: 0.87810, valid Spearman: 0.84748, valid R2: 0.76986, test MAE: 0.70301, test MSE: 0.82913, test Pearson: 0.87755, test Spearman: 0.84815, test R2: 0.76863
[2026-03-22 13:03:58] Epoch 57/250, train loss: 0.6945, valid MAE: 0.70832, valid MSE: 0.82590, valid Pearson: 0.87991, valid Spearman: 0.84861, valid R2: 0.77389, test MAE: 0.69799, test MSE: 0.81615, test Pearson: 0.87903, test Spearman: 0.84878, test R2: 0.77225
[2026-03-22 13:06:48] Epoch 58/250, train loss: 0.6943, valid MAE: 0.70327, valid MSE: 0.81933, valid Pearson: 0.88081, valid Spearman: 0.84953, valid R2: 0.77569, test MAE: 0.69412, test MSE: 0.81202, test Pearson: 0.87967, test Spearman: 0.84920, test R2: 0.77340
